local_ts,session_id,sequence,sample_rate_hz,watch_sent_at,phone_received_at,source,ts,ax,ay,az,rx,ry,rz
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560704943,-0.017891056835651398,0.013933360576629639,-0.010108649730682373,0.17228344082832336,-0.027734065428376198,0.032429039478302
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560704954,-0.002388596534729004,-0.018472403287887573,0.00319826602935791,-0.027582809329032898,-0.022888178005814552,0.011139730922877789
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560704973,-0.020509637892246246,-0.07922807335853577,0.0013421177864074707,-0.27673590183258057,0.0272672101855278,-0.05710984393954277
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560704993,-0.03333040326833725,-0.08228781819343567,0.05000799894332886,-0.42497092485427856,0.035227663815021515,-0.0028821320738643408
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560705014,-0.011897914111614227,0.06116434931755066,0.013353943824768066,-0.42195940017700195,0.06518971174955368,-0.06551200896501541
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560705038,0.002026863396167755,0.020262598991394043,-0.01632744073867798,-0.41838330030441284,0.07490503787994385,-0.03590399771928787
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560705053,0.003932826220989227,-0.08093351125717163,-0.007234752178192139,-0.3950561583042145,0.06373509019613266,-0.0656154453754425
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560705073,0.014150068163871765,-0.057404667139053345,-0.030003130435943604,-0.314205527305603,0.08669313788414001,-0.06500303000211716
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560705094,-0.001553073525428772,0.02206823229789734,-0.03398716449737549,-0.11278026551008224,0.0726834312081337,-0.029291369020938873
2026-04-30T14:51:45.135673+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,504,50,1777560705114,1777560705173,message,1777560705114,0.010132603347301483,0.032054781913757324,0.013682007789611816,-0.04124721884727478,0.014599389396607876,-0.019780367612838745
2026-04-30T14:51:45.336995+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,505,50,1777560705315,1777560705387,message,1777560705135,0.020790651440620422,0.017468303442001343,0.03886699676513672,-0.15687155723571777,-0.015038510784506798,0.006627962924540043
2026-04-30T14:51:45.336995+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,505,50,1777560705315,1777560705387,message,1777560705154,-0.012139961123466492,0.0019199252128601074,-0.005262792110443115,-0.15198493003845215,0.001427814015187323,0.0017105959123000503
2026-04-30T14:51:45.336995+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,505,50,1777560705315,1777560705387,message,1777560705174,-0.01235092431306839,-0.0034755170345306396,-0.013202786445617676,-0.1264161765575409,-0.0071555920876562595,0.029256310313940048
