local_ts,local_ts_ms,session_id,sequence,sample_rate_hz,watch_sent_at,phone_received_at,server_received_ms,source,ts,ax,ay,az,rx,ry,rz
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582320,-0.0017510764300823212,0.0035658031702041626,-0.0023651123046875,0.059345126152038574,-0.0007269833004102111,0.0047568888403475285
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582338,-0.0001693814992904663,-0.002073928713798523,-0.0030678510665893555,0.038629200309515,-0.0008605978218838573,0.0023689386434853077
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582344,-0.00042098015546798706,-0.011563152074813843,-0.0057253241539001465,0.020324764773249626,-0.002531731501221657,-0.00260723102837801
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582364,0.0014936216175556183,0.00022561848163604736,-0.0016342401504516602,0.020969778299331665,-0.0031202519312500954,-0.003270251676440239
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582384,-0.0023469217121601105,-0.004850655794143677,-0.004749178886413574,0.017587032169103622,-0.00023133103968575597,-0.0016335794935002923
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582404,-7.435306906700134e-05,0.015234872698783875,-0.007011830806732178,0.05125045031309128,0.003995676524937153,0.0034311136696487665
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582424,-0.0030132830142974854,-0.0025901198387145996,-0.00900280475616455,0.02252107299864292,0.007825416512787342,-0.001534030307084322
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582444,0.0027044713497161865,-0.00994427502155304,0.0015820860862731934,0.015331868082284927,0.001724722795188427,0.001983312889933586
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582490,0.003862690180540085,-0.0017170608043670654,0.0019837617874145508,0.012738214805722237,-0.0018138192826882005,-0.002046635840088129
2026-05-01T13:19:42.742000+00:00,1777641582742,S013,1,50,1777641582493,,1777641582742,watch_direct,1777641582493,-0.0006864331662654877,-0.0013855397701263428,-0.008528530597686768,0.006657952442765236,0.003641970455646515,0.0006512530380859971
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582504,-0.0005137249827384949,0.005593359470367432,-0.008579432964324951,0.011868959292769432,0.0058076148852705956,0.0021864587906748056
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582531,0.0017291270196437836,0.001599818468093872,-0.0008502006530761719,0.013850085437297821,0.0025673850905150175,0.002144221216440201
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582546,0.002964656800031662,0.0015106201171875,-0.0005172491073608398,0.039208441972732544,-0.0057578845880925655,0.005635465495288372
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582565,-0.002847190946340561,0.0013259947299957275,-0.004261434078216553,0.02444200962781906,0.002871860284358263,0.004646047949790955
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582585,0.00033980607986450195,-0.004688486456871033,-0.006621241569519043,0.00662572868168354,0.002231256105005741,-0.0011200153967365623
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582605,0.0029497817158699036,-0.0025426745414733887,-0.001162111759185791,0.0008706375956535339,0.003293134504929185,-0.001214824034832418
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582625,0.0009107105433940887,-0.0035669654607772827,-0.010217607021331787,0.009221509099006653,0.0005267948727123439,-0.0049047935754060745
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582645,0.0007688254117965698,0.011614665389060974,-0.0072367191314697266,0.026139507070183754,-0.002172318985685706,-0.002070604357868433
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582665,-0.0025163069367408752,0.004238396883010864,-0.00824826955795288,0.03502780944108963,-0.00211118021979928,0.004137863405048847
2026-05-01T13:19:43.147000+00:00,1777641583147,S013,2,50,1777641582999,,1777641583147,watch_direct,1777641582685,0.002835504710674286,0.0011928081512451172,0.0011425018310546875,0.05231625586748123,-0.0018299504881724715,0.006570075172930956
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582705,2.9966235160827637e-05,0.0037709325551986694,-0.005998492240905762,0.05235913395881653,0.004045743960887194,0.0050360411405563354
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582725,-0.0024601034820079803,-0.0059443265199661255,-0.005526125431060791,0.03682943433523178,0.01355064194649458,0.007448332384228706
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582747,-8.960068225860596e-05,-0.006914600729942322,-0.0012749433517456055,0.013404803350567818,0.011074282228946686,0.006185302045196295
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582768,0.0011554919183254242,-0.008551433682441711,-0.0015069246292114258,-0.0013038348406553268,0.010675493627786636,0.005010528024286032
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582786,0.00044039636850357056,0.0037832409143447876,-0.008052527904510498,0.017899690195918083,0.01218322291970253,0.004296055529266596
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582806,-0.0012365356087684631,0.011099323630332947,-0.010166049003601074,0.040821246802806854,0.011542693711817265,0.0026312065310776234
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582829,-0.0017353594303131104,0.0028856396675109863,-0.00609588623046875,0.07667724788188934,0.01420920342206955,-0.005203812848776579
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582846,-0.001387372612953186,0.010841205716133118,-0.005621433258056641,0.10640319436788559,0.02374773472547531,-0.006037062965333462
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582866,-0.008455093950033188,0.0227784663438797,-0.016054987907409668,0.14784356951713562,0.03715895861387253,-0.01595776341855526
2026-05-01T13:19:43.421000+00:00,1777641583421,S013,3,50,1777641583340,,1777641583421,watch_direct,1777641582886,-0.0016945227980613708,0.0126962810754776,-0.00895613431930542,0.1900205910205841,0.028766535222530365,-0.025203192606568336
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641582906,0.004963837563991547,0.01779364049434662,0.0014412403106689453,0.24845565855503082,0.016281789168715477,-0.023475281894207
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641582932,0.002856642007827759,-0.02935979515314102,0.007271528244018555,0.22242219746112823,0.007356471382081509,-0.029770461842417717
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641582953,0.006497122347354889,-0.028044797480106354,0.004397988319396973,0.1516880989074707,-0.0071859476156532764,-0.03509454429149628
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641582972,0.007125195115804672,-0.019976049661636353,0.0019297003746032715,0.10818857699632645,-0.009979603812098503,-0.03201412409543991
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641582992,0.003718715161085129,-0.025330014526844025,-0.0005616545677185059,0.061335042119026184,-0.018193818628787994,-0.04402093216776848
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641583013,-0.0031671784818172455,-0.009815528988838196,-0.012687981128692627,0.04903283715248108,-0.004921994637697935,-0.022396648302674294
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641583033,-0.006940111517906189,-0.0010239854454994202,-0.020899593830108643,0.04416964203119278,0.0044485656544566154,-0.02809927612543106
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641583053,-0.0031549856066703796,0.020017430186271667,-0.007249176502227783,0.09554414451122284,0.010128023102879524,-0.018197854980826378
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641583073,0.0019323751330375671,0.021497182548046112,-0.0032241344451904297,0.1761617511510849,0.0013407710939645767,-0.013225520960986614
2026-05-01T13:19:43.845000+00:00,1777641583845,S013,4,50,1777641583654,,1777641583845,watch_direct,1777641583093,-0.0017467178404331207,0.024587199091911316,-0.004821836948394775,0.268221914768219,0.007775880862027407,-0.002986358478665352
2026-05-01T13:19:44.747000+00:00,1777641584747,S013,5,50,1777641584594,,1777641584747,watch_direct,1777641583113,-0.0065213218331336975,0.006536215543746948,-0.01747763156890869,0.2886366546154022,0.009281594306230545,-0.010474208742380142
