local_ts,session_id,sequence,sample_rate_hz,watch_sent_at,phone_received_at,source,ts,ax,ay,az,rx,ry,rz
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559843908,0.02368411421775818,0.001872241497039795,-0.02121680974960327,0.13112029433250427,-0.013383926823735237,0.04003087431192398
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559843928,0.010445788502693176,-0.027260273694992065,0.002659320831298828,-0.0012814290821552277,-0.01404800545424223,0.03533630445599556
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559843949,-0.015135131776332855,-0.048006534576416016,-0.00048673152923583984,-0.0568927600979805,0.0018452455988153815,0.009957605972886086
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559843972,-0.02179645746946335,0.013482242822647095,-0.005383849143981934,-0.0914187803864479,0.01048701349645853,0.012996327131986618
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559843989,-0.029497511684894562,0.0058164894580841064,-0.004192233085632324,-0.08184657990932465,0.004086904227733612,-0.02673308178782463
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559844009,-0.02273823320865631,-0.022001832723617554,0.009890496730804443,-0.13401630520820618,0.01112548727542162,-0.022997252643108368
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559844029,-0.007891625165939331,0.0048753321170806885,0.004277706146240234,-0.1330016404390335,-0.006528227124363184,-0.0289878211915493
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559844049,-0.0004823058843612671,0.01972407102584839,-0.0270499587059021,-0.042359359562397,0.0696549192070961,0.00034956083982251585
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559844070,0.032111287117004395,0.006030082702636719,-0.0016240477561950684,0.02242043800652027,0.014475705102086067,-0.023807600140571594
2026-04-30T14:37:24.225871+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,77,50,1777559844089,1777559844156,message,1777559844089,0.03307062387466431,0.021542400121688843,0.0027906298637390137,0.06141816824674606,-0.004559808876365423,0.031123187392950058
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844109,0.0260135680437088,0.06390956044197083,0.014935433864593506,0.18375180661678314,-0.00708650192245841,0.032691895961761475
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844129,0.0201692134141922,0.02613767981529236,-0.0053490400314331055,0.25611016154289246,0.015935346484184265,0.05042577534914017
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844149,0.0062816813588142395,0.041257768869400024,-0.021432459354400635,0.4060823619365692,-0.013484746217727661,0.05076788738369942
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844171,-0.009554319083690643,0.0335659384727478,-0.025267362594604492,0.49128302931785583,0.0033723022788763046,0.054373595863580704
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844190,0.005850657820701599,-0.048449039459228516,0.02051025629043579,0.07593239843845367,-0.0922539010643959,0.054641347378492355
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844210,0.01213102787733078,-0.09519892930984497,0.06800222396850586,-0.33967119455337524,-0.20877696573734283,-0.009882996790111065
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844230,-0.029365956783294678,-0.04652559757232666,0.029067635536193848,-0.273931622505188,-0.18411579728126526,-0.052286699414253235
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844250,-0.04175354540348053,0.04085034132003784,-0.005940258502960205,0.07001832127571106,-0.13563813269138336,-0.01616603322327137
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844271,-0.045451998710632324,0.037734270095825195,-0.02254539728164673,0.08074046671390533,-0.02439974993467331,0.021309491246938705
2026-04-30T14:37:24.281919+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,78,50,1777559844290,1777559844338,message,1777559844290,-0.007280901074409485,0.018102318048477173,-0.01836031675338745,-0.1886925995349884,0.04183177277445793,0.04282921552658081
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844310,0.041798144578933716,0.0017551183700561523,-0.013303279876708984,0.00376153364777565,0.022060995921492577,0.03868991881608963
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844330,0.02124323695898056,0.01646602153778076,-0.012020885944366455,0.1823352724313736,-0.0004640194238163531,0.04306602478027344
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844351,0.03594180941581726,0.005532562732696533,0.006371200084686279,0.26662296056747437,-0.03859173506498337,0.06658600270748138
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844372,0.02030280977487564,0.025233298540115356,0.0020865201950073242,0.25465020537376404,-0.03687453269958496,0.06516184657812119
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844391,0.0017720237374305725,-0.00761723518371582,-0.00683218240737915,0.14060965180397034,-0.0057547688484191895,0.08719689399003983
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844411,-0.01259177178144455,-0.02848944067955017,-0.014448761940002441,0.03999623283743858,0.018064429983496666,0.08961349725723267
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844431,-0.02351003885269165,-0.03204542398452759,-0.013775765895843506,0.017504772171378136,0.02236916311085224,0.06250832974910736
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844451,-0.01409400999546051,-0.028506368398666382,-0.000763237476348877,0.006932822987437248,0.008234930224716663,0.059826575219631195
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844471,-0.013311266899108887,-0.009303957223892212,-0.008919119834899902,0.045293793082237244,0.013436578214168549,0.04307454824447632
2026-04-30T14:37:24.502014+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,79,50,1777559844491,1777559844548,message,1777559844491,-0.003073960542678833,-0.019098609685897827,0.011906683444976807,-0.1074342280626297,0.013528836891055107,0.06352756917476654
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844511,0.003308907151222229,-0.044041454792022705,-0.02159416675567627,-0.23182064294815063,0.05574788898229599,0.01810096763074398
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844531,-0.0036998242139816284,-0.033494800329208374,0.00919276475906372,-0.36761200428009033,0.052447929978370667,-0.005044352263212204
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844551,-0.014857366681098938,-0.016228288412094116,0.004732072353363037,-0.3943520188331604,0.06143868714570999,0.011780806817114353
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844571,-0.006097018718719482,0.0030864477157592773,-0.007419466972351074,-0.2560599148273468,0.048070795834064484,-0.007771003525704145
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844592,0.00623476505279541,0.022741585969924927,0.00040906667709350586,-0.14989407360553741,0.031075647100806236,-0.019840875640511513
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844612,0.00954795628786087,0.041303038597106934,0.013940513134002686,-0.11870446801185608,0.012794566340744495,-0.005660554394125938
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844632,0.01318206638097763,0.015857696533203125,0.006875872611999512,-0.13027775287628174,-0.0006703383987769485,-0.017329460009932518
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844652,0.005978941917419434,0.020400971174240112,0.0003649592399597168,-0.16792048513889313,0.023425638675689697,0.0245940200984478
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844672,-0.0014653280377388,0.031115949153900146,-0.0052544474601745605,-0.10935436934232712,0.01318608783185482,0.015142727643251419
2026-04-30T14:37:24.692991+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,80,50,1777559844693,1777559844745,message,1777559844693,0.0032975152134895325,-0.01099938154220581,-0.009237468242645264,-0.117815762758255,0.01435844972729683,-0.0027664443477988243
2026-04-30T14:37:24.889526+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,81,50,1777559844893,1777559844934,message,1777559844712,0.00869709998369217,0.007286012172698975,0.0017612576484680176,-0.07595114409923553,0.00547186192125082,-0.019161716103553772
2026-04-30T14:37:24.889526+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,81,50,1777559844893,1777559844934,message,1777559844732,0.019982554018497467,0.04200577735900879,-0.0012450814247131348,0.05719972401857376,-0.012964364141225815,-0.03360654041171074
2026-04-30T14:37:24.889526+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,81,50,1777559844893,1777559844934,message,1777559844752,0.0134626105427742,0.008855581283569336,-0.0015409588813781738,0.0582071915268898,-0.012160927057266235,-0.035447001457214355
2026-04-30T14:37:24.889526+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,81,50,1777559844893,1777559844934,message,1777559844772,0.0018431320786476135,0.007223010063171387,0.00551450252532959,0.0340653732419014,-0.004683988634496927,0.015176337212324142
