local_ts,local_ts_ms,session_id,sequence,sample_rate_hz,watch_sent_at,phone_received_at,server_received_ms,source,ts,ax,ay,az,rx,ry,rz
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664462,0.009316235780715942,-0.029357537627220154,-0.002203822135925293,-0.021494459360837936,0.007991375401616096,0.03025970794260502
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664466,0.0014029592275619507,-0.03667653352022171,0.005194902420043945,-0.07559391111135483,0.018079545348882675,0.033525221049785614
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664480,-0.0001245439052581787,-0.007618121802806854,-0.0021387338638305664,-0.08321800827980042,0.01982376165688038,0.03353124111890793
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664500,-0.0016878694295883179,0.00026563555002212524,-0.005469143390655518,-0.0739012062549591,0.012972324155271053,0.024365652352571487
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664520,-0.0011729151010513306,-0.0024920403957366943,0.0006349682807922363,-0.056992270052433014,0.018307624384760857,0.016704006120562553
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664540,0.0016809850931167603,0.0019419565796852112,-0.0077918171882629395,-0.044243715703487396,0.015538737177848816,0.016251109540462494
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664560,0.00881071388721466,-0.006833069026470184,-0.0056569576263427734,-0.03498843312263489,0.0037930167745798826,0.012782713398337364
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664580,0.0005755871534347534,-0.0023395270109176636,0.00017458200454711914,-0.008709689602255821,-0.00032221386209130287,0.01347295194864273
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664600,-0.001654788851737976,-0.0028186365962028503,0.006168663501739502,0.011274673044681549,-0.0007994142360985279,0.0006202170043252409
2026-05-06T18:54:25.178000+00:00,1778093665178,S023,1,51.70818185068342,1778093664622,1778093665187,1778093665178,watch_phone_bridge,1778093664621,-0.0021416842937469482,0.001085728406906128,-0.009648144245147705,0.02422322705388069,0.006862614303827286,0.010754662565886974
2026-05-06T18:54:25.213000+00:00,1778093665213,S023,2,50.09606125274671,1778093664827,1778093665249,1778093665213,watch_phone_bridge,1778093664640,0.006581217050552368,0.006097137928009033,-0.01690620183944702,0.02883661910891533,0.009854676201939583,0.020897578448057175
2026-05-06T18:54:25.213000+00:00,1778093665213,S023,2,50.09606125274671,1778093664827,1778093665249,1778093665213,watch_phone_bridge,1778093664660,0.004815533757209778,-0.009203962981700897,-0.011349976062774658,0.023358233273029327,0.021532103419303894,0.02767745405435562
2026-05-06T18:54:25.213000+00:00,1778093665213,S023,2,50.09606125274671,1778093664827,1778093665249,1778093665213,watch_phone_bridge,1778093664680,0.001831844449043274,-0.010559357702732086,-0.0071967244148254395,-0.004816414788365364,0.03337597846984863,0.03325384855270386
2026-05-06T18:54:25.213000+00:00,1778093665213,S023,2,50.09606125274671,1778093664827,1778093665249,1778093665213,watch_phone_bridge,1778093664701,0.0002512633800506592,-0.008311942219734192,-0.006976127624511719,-0.006692877039313316,0.040356848388910294,0.037755709141492844
2026-05-06T18:54:25.213000+00:00,1778093665213,S023,2,50.09606125274671,1778093664827,1778093665249,1778093665213,watch_phone_bridge,1778093664721,-9.985268115997314e-05,-0.006070591509342194,-0.001967310905456543,-0.00623268261551857,0.03567386791110039,0.04033013433218002
2026-05-06T18:54:25.213000+00:00,1778093665213,S023,2,50.09606125274671,1778093664827,1778093665249,1778093665213,watch_phone_bridge,1778093664741,0.005980014801025391,-0.004329204559326172,-0.00022286176681518555,0.012210238724946976,0.02047741785645485,0.03157499060034752
