local_ts,session_id,sequence,sample_rate_hz,watch_sent_at,phone_received_at,server_received_ms,source,ts,ax,ay,az,rx,ry,rz
2026-04-30T16:25:52.782000+00:00,S006,3,50,1777566352730,1777566352839,1777566352782,message,1777566352649,-0.0004456937313079834,0.0034102946519851685,-0.004725933074951172,0.26203301548957825,0.00497434800490737,0.035871442407369614
2026-04-30T16:25:52.782000+00:00,S006,3,50,1777566352730,1777566352839,1777566352782,message,1777566352669,-0.0009186714887619019,-0.011779844760894775,0.001959562301635742,0.25121501088142395,-0.0017588840564712882,0.024048764258623123
2026-04-30T16:25:52.782000+00:00,S006,3,50,1777566352730,1777566352839,1777566352782,message,1777566352689,-0.00290101021528244,-0.03463149070739746,0.01719379425048828,0.22977231442928314,-0.008730354718863964,0.02783556655049324
2026-04-30T16:25:52.782000+00:00,S006,3,50,1777566352730,1777566352839,1777566352782,message,1777566352709,-0.004970863461494446,-0.00870022177696228,-0.005405247211456299,0.27489423751831055,-0.012746592052280903,0.032529015094041824
2026-04-30T16:25:52.782000+00:00,S006,3,50,1777566352730,1777566352839,1777566352782,message,1777566352729,-0.002077259123325348,-0.020775899291038513,-0.016290366649627686,0.23682087659835815,-0.005847863852977753,0.017736008390784264
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352749,-0.004365548491477966,-0.025812894105911255,-0.005872964859008789,0.1365227848291397,0.00575393158942461,0.016820520162582397
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352769,-0.006077654659748077,-0.01848451793193817,-2.4497509002685547e-05,0.08132849633693695,0.00646062009036541,0.002064530039206147
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352789,0.000996023416519165,-0.02738921344280243,0.0016091465950012207,0.02885356917977333,0.0037833061069250107,-0.0012158985482528806
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352809,-0.0022414103150367737,-0.02041451632976532,-0.002099156379699707,0.025700651109218597,-0.0010436351876705885,0.007191807497292757
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352830,-0.0009657666087150574,0.0040513575077056885,-0.010222077369689941,0.055170394480228424,0.0019358334830030799,0.004211623687297106
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352850,0.003193505108356476,-0.011117637157440186,-0.0005017518997192383,0.026862857863307,-0.00358486152254045,0.000824189162813127
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352870,-0.0038862228393554688,-0.007795751094818115,0.0031654834747314453,0.023262526839971542,-0.0024009342305362225,0.00710600009188056
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352890,-0.004571959376335144,-0.003939911723136902,-0.007308006286621094,0.07702615857124329,0.0033346398267894983,0.017183560878038406
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352910,-0.008101195096969604,-0.003971859812736511,-0.021496713161468506,0.144403874874115,0.010472938418388367,0.01186315156519413
2026-04-30T16:25:52.973000+00:00,S006,4,50,1777566352931,1777566353008,1777566352973,message,1777566352930,0.0016188174486160278,-0.004429444670677185,-0.018843531608581543,0.174387589097023,0.01807500794529915,0.013192389160394669
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566352950,-0.0009331107139587402,0.008087262511253357,-0.012131094932556152,0.1983155608177185,0.028984570875763893,0.009328568354249
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566352970,-0.006998196244239807,0.016121506690979004,-0.03573673963546753,0.3007820248603821,0.06374605745077133,0.02348065935075283
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566352990,-0.013723395764827728,0.043828949332237244,-0.0680646300315857,0.542130172252655,0.11734699457883835,0.03634063899517059
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566353010,-0.02643391489982605,0.10941603779792786,-0.16542434692382812,1.2395319938659668,0.1958330273628235,0.044893328100442886
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566353031,-0.03482168912887573,0.10929860919713974,-0.15356755256652832,2.081820487976074,0.14844219386577606,-0.003343710908666253
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566353051,-0.02833649516105652,0.04337644577026367,-0.09014278650283813,2.2764201164245605,0.23950904607772827,0.0713237076997757
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566353071,-0.043768107891082764,0.058464303612709045,-0.06321364641189575,2.038349151611328,0.37773895263671875,0.0891016349196434
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566353091,-0.018634378910064697,0.07276476174592972,-0.01886969804763794,1.7295485734939575,0.43341493606567383,0.09145352989435196
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566353111,-0.009651124477386475,0.03463798388838768,-0.01230764389038086,1.1505637168884277,0.5536648035049438,0.20782653987407684
2026-04-30T16:25:53.170000+00:00,S006,5,50,1777566353131,1777566353218,1777566353170,message,1777566353131,-0.00637468695640564,0.05032586306333542,-0.0709962248802185,0.9684774875640869,0.5952884554862976,0.1878635287284851
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353152,-0.04720507562160492,0.04814601689577103,-0.08297896385192871,0.8807799220085144,0.6443941593170166,0.21824684739112854
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353171,-0.062048882246017456,0.03940117359161377,-0.052856624126434326,0.8667815327644348,0.6883905529975891,0.27039283514022827
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353191,-0.05825167894363403,0.058372773230075836,-0.04335695505142212,0.9557063579559326,0.7285079956054688,0.29162880778312683
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353211,-0.10688409209251404,-0.006826043128967285,-0.009424448013305664,0.8734226226806641,0.6950650215148926,0.28244084119796753
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353232,-0.12730327248573303,-0.024098291993141174,0.03589367866516113,0.6471527218818665,0.6077145338058472,0.21724890172481537
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353252,-0.1416218876838684,0.04782514274120331,0.053984224796295166,0.2863394320011139,0.4898488521575928,0.20302340388298035
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353272,-0.18351975083351135,0.15746554732322693,-0.004200935363769531,-0.317312628030777,0.4503052532672882,0.3155357837677002
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353292,-0.17957967519760132,0.2318945676088333,-0.02990168333053589,-0.2237059772014618,0.397319495677948,0.43002980947494507
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353312,-0.14578890800476074,0.24741259217262268,-0.07349163293838501,-0.17224332690238953,0.35117512941360474,0.5857546329498291
2026-04-30T16:25:53.375000+00:00,S006,6,50,1777566353332,1777566353433,1777566353375,message,1777566353332,-0.0818544328212738,0.14991258084774017,0.0325777530670166,-0.8544878959655762,0.28840747475624084,0.6666076183319092
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353354,-0.04358029365539551,-0.12492147088050842,0.1555735468864441,-2.0413687229156494,0.20982740819454193,0.5686780214309692
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353372,-0.0011691153049468994,-0.2848665118217468,0.17346614599227905,-3.2595109939575195,0.07091083377599716,0.49723097681999207
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353392,-6.0558319091796875e-05,-0.2966725528240204,0.17989569902420044,-4.045907497406006,-0.013226683251559734,0.3733021020889282
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353412,0.02306133508682251,-0.19227856397628784,0.1732008457183838,-4.4383225440979,-0.0620364174246788,0.35574808716773987
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353432,0.07021114230155945,-0.14541667699813843,0.051926374435424805,-4.054568767547607,-0.15343664586544037,0.1706569492816925
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353453,0.11586061120033264,-0.09748795628547668,-0.02843010425567627,-3.1818275451660156,-0.1862180531024933,0.10387808084487915
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353473,0.12332949042320251,-0.07179301977157593,-0.0023499727249145508,-2.257294178009033,-0.19069141149520874,0.012409312650561333
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353493,0.13131514191627502,-0.091636061668396,0.06185269355773926,-1.673742651939392,-0.27178671956062317,-0.10752609372138977
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353513,0.12002730369567871,-0.15338289737701416,0.07333928346633911,-1.5409533977508545,-0.2565019726753235,-0.17915628850460052
2026-04-30T16:25:53.567000+00:00,S006,7,50,1777566353534,1777566353620,1777566353567,message,1777566353533,0.09367741644382477,-0.211452454328537,0.004310190677642822,-1.561692237854004,-0.27872708439826965,-0.23385462164878845
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353553,0.10030239820480347,-0.12075179815292358,0.026316702365875244,-1.516563057899475,-0.3170616924762726,-0.17874759435653687
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353573,0.06713134050369263,0.01326027512550354,-0.012624382972717285,-1.3658246994018555,-0.3194143772125244,-0.2257927656173706
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353593,0.047019749879837036,0.08388566970825195,-0.021616876125335693,-1.268885850906372,-0.2692258358001709,-0.09092911332845688
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353613,0.02043136954307556,0.09206327795982361,-0.10280489921569824,-1.2117962837219238,-0.19661027193069458,-0.0902479812502861
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353633,-0.0021476447582244873,0.011480540037155151,-0.11061245203018188,-1.1447306871414185,-0.08352839201688766,-0.08627533912658691
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353654,-0.00431428849697113,-0.005155593156814575,-0.07802075147628784,-1.0384646654129028,-0.026464002206921577,-0.07913663238286972
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353673,0.00045812129974365234,-0.01650404930114746,-0.03254431486129761,-0.812568187713623,-0.045515306293964386,-0.11739209294319153
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353693,0.0036117881536483765,-0.020328998565673828,-0.0513920783996582,-0.5418266654014587,-0.12996940314769745,-0.13683603703975677
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353714,0.002466335892677307,-0.04083836078643799,-0.058674395084381104,-0.4667639136314392,-0.22260090708732605,-0.1183825209736824
2026-04-30T16:25:53.816000+00:00,S006,8,50,1777566353734,1777566353837,1777566353816,message,1777566353734,-0.01588459312915802,0.016852974891662598,-0.05225473642349243,-0.47900643944740295,-0.22018709778785706,-0.08501162379980087
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353756,-0.08421666920185089,0.09963750839233398,-0.11811661720275879,-0.699756383895874,-0.09094993770122528,-0.09230346977710724
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353774,-0.1963769942522049,0.1510142683982849,-0.22658878564834595,-0.42207100987434387,0.2489367574453354,0.000686077808495611
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353794,-0.2055797427892685,0.1452951431274414,-0.15430504083633423,0.20043757557868958,0.47482532262802124,-0.005277485586702824
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353814,-0.13921217620372772,0.04650002717971802,-0.07430160045623779,0.48320773243904114,0.5981944799423218,-0.061308424919843674
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353834,-0.1252976953983307,-0.09828680753707886,-0.03449726104736328,0.3761982321739197,0.6800220012664795,-0.1270236223936081
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353857,-0.11694097518920898,-0.11317700147628784,0.038211703300476074,0.08335249871015549,0.7539408802986145,-0.19400723278522491
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353875,-0.08349110186100006,-0.12473857402801514,0.06805551052093506,-0.464584082365036,0.834125280380249,-0.27808788418769836
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353895,-0.039508670568466187,-0.15957748889923096,0.10467082262039185,-0.9181020855903625,0.8351439833641052,-0.27976855635643005
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353915,-0.00968247652053833,-0.04393547773361206,0.18544071912765503,-1.023067593574524,0.8137465119361877,-0.3006564974784851
2026-04-30T16:25:53.995000+00:00,S006,9,50,1777566353935,1777566354051,1777566353995,message,1777566353935,0.02475041151046753,-0.022582292556762695,0.1401394009590149,-0.8620063066482544,0.7508258819580078,-0.30446380376815796
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566353956,0.04876592755317688,-0.0373682975769043,0.10628712177276611,-1.001676321029663,0.6876437664031982,-0.29042956233024597
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566353975,0.029568463563919067,-0.05761831998825073,0.13366806507110596,-1.2723530530929565,0.627204179763794,-0.2987791895866394
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566353995,0.02616804838180542,-0.04973959922790527,0.12396383285522461,-1.4284249544143677,0.5644252300262451,-0.2387552708387375
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566354015,0.045832931995391846,0.05381530523300171,0.10414278507232666,-1.4524905681610107,0.48284393548965454,-0.1439414769411087
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566354036,0.06141948699951172,0.12743288278579712,0.04033935070037842,-1.1878464221954346,0.4160608947277069,-0.09627428650856018
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566354056,0.07780298590660095,0.14691346883773804,-0.06622344255447388,-0.8936007022857666,0.39077168703079224,-0.02532794512808323
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566354075,0.1139097511768341,0.014669597148895264,-0.11584913730621338,-1.0300986766815186,0.4684399664402008,-0.016948683187365532
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566354095,0.14608821272850037,-0.06421852111816406,-0.1275201439857483,-1.5541850328445435,0.45828932523727417,0.007455779705196619
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566354116,0.09807413816452026,-0.11059445142745972,-0.06761860847473145,-1.9214413166046143,0.49105894565582275,-0.08743563294410706
2026-04-30T16:25:54.195000+00:00,S006,10,50,1777566354138,1777566354219,1777566354195,message,1777566354136,0.09719470143318176,-0.04267638921737671,-0.0029913783073425293,-1.8239301443099976,0.32733646035194397,0.0006307906587608159
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354157,0.04743051528930664,-0.046663761138916016,0.11420202255249023,-1.7556220293045044,0.19068464636802673,-0.014044664800167084
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354176,0.003750324249267578,-0.0033733248710632324,0.0892786979675293,-1.7140358686447144,0.15937581658363342,-0.021436108276247978
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354196,-0.004595130681991577,-0.02637004852294922,-0.03281348943710327,-1.6578528881072998,0.13933196663856506,-0.014138088561594486
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354220,-0.0005028247833251953,0.01831275224685669,-0.09542250633239746,-1.6725242137908936,0.17997096478939056,0.0461464487016201
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354236,-0.010482877492904663,-0.014634907245635986,-0.13289546966552734,-1.737797737121582,0.22225554287433624,0.031789083033800125
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354256,-0.030444800853729248,-0.10022169351577759,-0.07126319408416748,-1.853101134300232,0.2343319058418274,-0.1045835092663765
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354276,-0.04071614146232605,-0.15087753534317017,0.01880022883415222,-1.9200018644332886,0.16409823298454285,-0.15991909801959991
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354296,-0.049842238426208496,-0.12522631883621216,-0.07905921339988708,-1.9195128679275513,0.20912347733974457,-0.16171470284461975
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354316,-0.002106219530105591,0.02123016119003296,-0.062025249004364014,-2.0109171867370605,0.2810283601284027,-0.01839296706020832
2026-04-30T16:25:54.424000+00:00,S006,11,50,1777566354337,1777566354486,1777566354424,background,1777566354337,-0.012675195932388306,0.03695398569107056,-0.13697397708892822,-2.0455338954925537,0.3510718047618866,-0.091965451836586
2026-04-30T16:25:54.618000+00:00,S006,12,50,1777566354538,1777566354672,1777566354618,background,1777566354357,-0.03955650329589844,-0.047161638736724854,-0.024760082364082336,-2.3578035831451416,0.3608749210834503,-0.04659999907016754
2026-04-30T16:25:54.618000+00:00,S006,12,50,1777566354538,1777566354672,1777566354618,background,1777566354377,-0.04849737882614136,-0.1291791796684265,0.02286680042743683,-2.594306468963623,0.3676914572715759,-0.03916977718472481
2026-04-30T16:25:54.618000+00:00,S006,12,50,1777566354538,1777566354672,1777566354618,background,1777566354397,-0.03162705898284912,-0.15663248300552368,0.06749535351991653,-2.848386526107788,0.4057268798351288,-0.09291859716176987
2026-04-30T16:25:54.618000+00:00,S006,12,50,1777566354538,1777566354672,1777566354618,background,1777566354417,0.010126352310180664,0.013026714324951172,-0.014780998229980469,-2.414907693862915,0.42247405648231506,-0.146073117852211
2026-04-30T16:25:54.618000+00:00,S006,12,50,1777566354538,1777566354672,1777566354618,background,1777566354438,0.06388247013092041,0.12630921602249146,-0.09619534015655518,-1.3191543817520142,0.36066341400146484,-0.1451166570186615
