local_ts,session_id,sequence,sample_rate_hz,watch_sent_at,phone_received_at,source,ts,ax,ay,az,rx,ry,rz
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875048,-0.06462329626083374,0.02601262927055359,-0.34966450929641724,0.8944893479347229,1.0698020458221436,0.24281269311904907
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875061,0.004878789186477661,0.08053082227706909,-0.21723520755767822,1.4973163604736328,1.2362096309661865,0.28624168038368225
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875081,-0.01578173041343689,0.16724389791488647,-0.1663854718208313,1.9195756912231445,1.3028967380523682,0.2619745135307312
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875101,-0.05158543586730957,0.058301061391830444,-0.07118022441864014,1.9795523881912231,1.3473769426345825,0.24369846284389496
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875121,-0.038855522871017456,0.0518304705619812,0.0326387882232666,1.9821016788482666,1.2854526042938232,0.2027323842048645
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875141,-0.042534828186035156,0.035339683294296265,0.13262903690338135,1.7144311666488647,1.1831469535827637,0.16823485493659973
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875161,-0.036927640438079834,-0.004931122064590454,0.21457445621490479,1.3922655582427979,1.0172802209854126,0.16036884486675262
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875182,-0.0447579026222229,0.0168343186378479,0.2137698531150818,1.1794377565383911,0.8257893919944763,0.11841756105422974
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875201,-0.04394969344139099,-0.013421505689620972,0.19237792491912842,0.981101393699646,0.6500523686408997,0.08099029213190079
2026-04-30T15:11:15.537505+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,810,50,1777561875221,1777561875326,message,1777561875221,-0.027751237154006958,-0.01878686249256134,0.1839820146560669,0.798698365688324,0.48356759548187256,0.06875844299793243
2026-04-30T15:11:15.664121+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,811,50,1777561875422,1777561875495,message,1777561875241,-0.015685439109802246,-0.021444417536258698,0.16675901412963867,0.6409925818443298,0.35426634550094604,0.05842628702521324
2026-04-30T15:11:15.664121+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,811,50,1777561875422,1777561875495,message,1777561875261,0.0017925500869750977,-0.011770665645599365,0.14617985486984253,0.5640019178390503,0.23990045487880707,0.05722147226333618
2026-04-30T15:11:15.664121+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,811,50,1777561875422,1777561875495,message,1777561875282,0.00472027063369751,0.0022371411323547363,0.10107648372650146,0.46243801712989807,0.1510952264070511,0.05808710679411888
2026-04-30T15:11:15.664121+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,811,50,1777561875422,1777561875495,message,1777561875301,0.0213625431060791,-0.026408597826957703,0.08321303129196167,0.3456488251686096,0.08887247741222382,0.05140118673443794
2026-04-30T15:11:15.664121+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,811,50,1777561875422,1777561875495,message,1777561875322,0.021809309720993042,-0.029280640184879303,0.0603487491607666,0.32396191358566284,0.05963161587715149,0.04195750877261162
2026-04-30T15:11:15.664121+00:00,E531299C-FBD3-48C1-943E-B7F223629AAE,811,50,1777561875422,1777561875495,message,1777561875342,0.01537013053894043,-0.01111438125371933,0.020766079425811768,0.32952553033828735,0.04836214706301689,0.02430453523993492
