local_ts,local_ts_ms,session_id,sequence,sample_rate_hz,watch_sent_at,phone_received_at,server_received_ms,source,ts,ax,ay,az,rx,ry,rz
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101732,-0.004747554659843445,0.030956894159317017,-0.013941466808319092,0.1432441920042038,-0.009680460207164288,0.026498621329665184
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101737,-0.004331402480602264,0.01612427830696106,-0.0034092068672180176,0.120552197098732,-0.0007544950931333005,0.019078735262155533
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101757,-0.003423064947128296,-0.006707772612571716,-0.002057969570159912,0.058966606855392456,0.00856862310320139,0.019455572590231895
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101777,-0.00996968150138855,-0.011474482715129852,-0.006480813026428223,0.03306922689080238,0.014206877909600735,0.011686651967465878
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101797,-0.005282685160636902,-0.009191177785396576,-0.011658906936645508,0.02588162012398243,0.006431360263377428,-0.000958250486291945
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101818,-0.00938986986875534,-0.01141173392534256,-0.0026260018348693848,0.03346017748117447,0.007440165616571903,-0.002308686263859272
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101838,-0.009703181684017181,-0.005541011691093445,-0.00708317756652832,0.03131979703903198,0.007174572441726923,-0.0031374087557196617
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101858,-0.005199454724788666,0.005345478653907776,-0.0013467669486999512,-0.00033720023930072784,0.004452745895832777,0.0012233046581968665
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101878,-0.00023744255304336548,0.007065378129482269,0.0007822513580322266,-0.012267096899449825,0.004709969274699688,0.001493508811108768
2026-05-06T17:38:22.414000+00:00,1778089102414,S018,1,53.254950707189465,1778089101898,1778089102404,1778089102414,watch_phone_bridge,1778089101898,0.001984722912311554,0.014038264751434326,-0.0024674534797668457,0.00940357893705368,0.002450048690661788,0.007886639796197414
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089101918,0.004453763365745544,0.007275424897670746,-0.007407784461975098,-0.0034094229340553284,0.011661123484373093,0.026546290144324303
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089101938,0.003238774836063385,0.00533042848110199,-0.008295953273773193,-0.00925852358341217,0.0031020285096019506,0.016579890623688698
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089101958,0.005830951035022736,0.0020544230937957764,-0.0034203529357910156,-0.0003113672137260437,0.009470255114138126,0.04008819907903671
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089101978,-0.003313407301902771,0.008420072495937347,-0.010400772094726562,0.009617695584893227,0.007632331922650337,0.03546132892370224
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089102004,-0.00376342236995697,0.00530058890581131,-0.004183769226074219,-0.009777040220797062,0.0010813359403982759,0.03684798255562782
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089102024,-0.007052287459373474,0.0029559433460235596,0.0028505921363830566,-0.00024026073515415192,-0.008796746842563152,0.021387429907917976
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089102045,-0.010033369064331055,0.0018011704087257385,-0.007772684097290039,0.010634224861860275,-0.007398853078484535,0.025179343298077583
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089102064,-0.00604817271232605,0.005623169243335724,-0.0004882216453552246,-0.004817701876163483,-0.009019196964800358,0.022856269031763077
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089102084,-0.005552545189857483,-0.000701606273651123,-0.011563122272491455,-0.0034509673714637756,0.007107308600097895,0.023649729788303375
2026-05-06T17:38:22.454000+00:00,1778089102454,S018,2,50.70235318507738,1778089102105,1778089102461,1778089102454,watch_phone_bridge,1778089102105,-0.007103189826011658,-0.014430701732635498,-0.011564016342163086,-0.05113060399889946,0.02980170212686062,0.0037018554285168648
2026-05-06T17:38:22.484000+00:00,1778089102484,S018,3,50.38604477393795,1778089102306,1778089102503,1778089102484,watch_phone_bridge,1778089102125,-0.006268516182899475,-0.014871954917907715,-0.01115715503692627,-0.07685114443302155,0.05004385486245155,-0.010476281866431236
2026-05-06T17:38:22.484000+00:00,1778089102484,S018,3,50.38604477393795,1778089102306,1778089102503,1778089102484,watch_phone_bridge,1778089102145,-0.00935991108417511,-0.024860262870788574,-0.028257250785827637,-0.029698017984628677,0.06725719571113586,-0.042841680347919464
