local_ts,local_ts_ms,timestamp,x,y,pressure,dot_type,tilt_x,tilt_y,section,owner,note,page
2026-05-01T11:46:59.369000+00:00,1777636019369,1697915839122,-1,-1,0,PEN_DOWN,0,0,-1,-1,-1,-1
2026-05-01T11:46:59.375000+00:00,1777636019375,1697915839146,20.14,74.86,183,PEN_MOVE,108,138,3,27,746,1
2026-05-01T11:46:59.376000+00:00,1777636019376,1697915839169,20.15,74.83,252,PEN_MOVE,110,129,3,27,746,1
2026-05-01T11:46:59.458000+00:00,1777636019458,1697915839260,20.16,74.9,318,PEN_MOVE,111,129,3,27,746,1
2026-05-01T11:46:59.459000+00:00,1777636019459,1697915839272,20.17,75.11,315,PEN_MOVE,109,137,3,27,746,1
2026-05-01T11:46:59.460000+00:00,1777636019460,1697915839284,20.18,75.35,311,PEN_MOVE,111,128,3,27,746,1
2026-05-01T11:46:59.490000+00:00,1777636019490,1697915839296,20.21,75.55,308,PEN_MOVE,107,127,3,27,746,1
2026-05-01T11:46:59.490000+00:00,1777636019490,1697915839307,20.24,75.76,306,PEN_MOVE,106,128,3,27,746,1
2026-05-01T11:46:59.519000+00:00,1777636019519,1697915839319,20.27,75.94,304,PEN_MOVE,107,139,3,27,746,1
2026-05-01T11:46:59.519000+00:00,1777636019519,1697915839330,20.32,76.08,303,PEN_MOVE,108,128,3,27,746,1
2026-05-01T11:46:59.521000+00:00,1777636019521,1697915839341,20.39,76.18,303,PEN_MOVE,110,129,3,27,746,1
2026-05-01T11:46:59.550000+00:00,1777636019550,1697915839353,20.46,76.23,304,PEN_MOVE,108,128,3,27,746,1
2026-05-01T11:46:59.552000+00:00,1777636019552,1697915839364,20.54,76.26,306,PEN_MOVE,107,129,3,27,746,1
2026-05-01T11:46:59.552000+00:00,1777636019552,1697915839376,20.62,76.27,305,PEN_MOVE,108,128,3,27,746,1
2026-05-01T11:46:59.578000+00:00,1777636019578,1697915839388,20.7,76.26,305,PEN_MOVE,110,137,3,27,746,1
2026-05-01T11:46:59.579000+00:00,1777636019579,1697915839399,20.77,76.24,303,PEN_MOVE,110,138,3,27,746,1
2026-05-01T11:46:59.608000+00:00,1777636019608,1697915839411,20.82,76.2,303,PEN_MOVE,107,139,3,27,746,1
2026-05-01T11:46:59.609000+00:00,1777636019609,1697915839423,20.86,76.12,305,PEN_MOVE,111,141,3,27,746,1
2026-05-01T11:46:59.639000+00:00,1777636019639,1697915839434,20.91,76.01,304,PEN_MOVE,110,140,3,27,746,1
2026-05-01T11:46:59.641000+00:00,1777636019641,1697915839445,20.95,75.87,304,PEN_MOVE,107,140,3,27,746,1
2026-05-01T11:46:59.641000+00:00,1777636019641,1697915839457,20.99,75.75,303,PEN_MOVE,110,139,3,27,746,1
2026-05-01T11:46:59.668000+00:00,1777636019668,1697915839469,21.0,75.63,303,PEN_MOVE,111,138,3,27,746,1
2026-05-01T11:46:59.669000+00:00,1777636019669,1697915839480,21.01,75.51,308,PEN_MOVE,110,142,3,27,746,1
2026-05-01T11:46:59.670000+00:00,1777636019670,1697915839492,21.0,75.37,307,PEN_MOVE,111,140,3,27,746,1
2026-05-01T11:46:59.698000+00:00,1777636019698,1697915839504,20.98,75.21,308,PEN_MOVE,108,139,3,27,746,1
2026-05-01T11:46:59.699000+00:00,1777636019699,1697915839514,20.96,75.06,309,PEN_MOVE,108,141,3,27,746,1
2026-05-01T11:46:59.700000+00:00,1777636019700,1697915839525,20.93,74.97,312,PEN_MOVE,108,140,3,27,746,1
2026-05-01T11:46:59.729000+00:00,1777636019729,1697915839539,20.9,74.89,310,PEN_MOVE,109,140,3,27,746,1
2026-05-01T11:46:59.730000+00:00,1777636019730,1697915839550,20.89,74.86,307,PEN_MOVE,109,140,3,27,746,1
2026-05-01T11:46:59.760000+00:00,1777636019760,1697915839584,20.88,74.89,188,PEN_MOVE,107,140,3,27,746,1
2026-05-01T11:46:59.792000+00:00,1777636019792,1697915839595,20.9,75.02,66,PEN_MOVE,109,141,3,27,746,1
2026-05-01T11:46:59.792000+00:00,1777636019792,1697915839614,-1,-1,0,PEN_UP,0,0,3,27,746,1
2026-05-01T11:46:59.998000+00:00,1777636019998,1697915839782,-1,-1,0,PEN_DOWN,0,0,3,27,746,1
2026-05-01T11:46:59.998000+00:00,1777636019998,1697915839806,21.13,75.66,159,PEN_MOVE,108,153,3,27,746,1
2026-05-01T11:47:00+00:00,1777636020000,1697915839817,21.16,75.69,182,PEN_MOVE,108,143,3,27,746,1
2026-05-01T11:47:00.028000+00:00,1777636020028,1697915839828,21.18,75.78,209,PEN_MOVE,110,140,3,27,746,1
2026-05-01T11:47:00.029000+00:00,1777636020029,1697915839840,21.22,75.97,224,PEN_MOVE,108,140,3,27,746,1
2026-05-01T11:47:00.029000+00:00,1777636020029,1697915839852,21.27,76.19,223,PEN_MOVE,108,129,3,27,746,1
2026-05-01T11:47:00.058000+00:00,1777636020058,1697915839864,21.32,76.44,222,PEN_MOVE,106,137,3,27,746,1
