local_ts,local_ts_ms,timestamp,x,y,pressure,dot_type,tilt_x,tilt_y,section,owner,note,page
2026-05-01T11:20:43.166000+00:00,1777634443166,1697914262651,-1,-1,0,PEN_DOWN,0,0,-1,-1,-1,-1
2026-05-01T11:20:43.167000+00:00,1777634443167,1697914262677,17.3,68.86,233,PEN_MOVE,108,113,3,27,746,1
2026-05-01T11:20:43.168000+00:00,1777634443168,1697914262699,17.33,68.86,332,PEN_MOVE,109,112,3,27,746,1
2026-05-01T11:20:43.195000+00:00,1777634443195,1697914262722,17.36,68.87,370,PEN_MOVE,106,111,3,27,746,1
2026-05-01T11:20:43.195000+00:00,1777634443195,1697914262746,17.39,68.87,385,PEN_MOVE,109,112,3,27,746,1
2026-05-01T11:20:43.254000+00:00,1777634443254,1697914262792,17.42,68.88,405,PEN_MOVE,108,112,3,27,746,1
2026-05-01T11:20:43.404000+00:00,1777634443404,1697914262907,17.39,68.88,480,PEN_MOVE,105,111,3,27,746,1
2026-05-01T11:20:43.405000+00:00,1777634443405,1697914262919,17.36,68.87,483,PEN_MOVE,106,112,3,27,746,1
2026-05-01T11:20:43.406000+00:00,1777634443406,1697914262931,17.31,68.87,478,PEN_MOVE,106,111,3,27,746,1
2026-05-01T11:20:43.406000+00:00,1777634443406,1697914262942,17.25,68.87,478,PEN_MOVE,105,111,3,27,746,1
2026-05-01T11:20:43.409000+00:00,1777634443409,1697914262953,17.19,68.87,473,PEN_MOVE,105,104,3,27,746,1
2026-05-01T11:20:43.436000+00:00,1777634443436,1697914262965,17.12,68.87,469,PEN_MOVE,106,111,3,27,746,1
2026-05-01T11:20:43.436000+00:00,1777634443436,1697914262976,17.05,68.87,464,PEN_MOVE,106,112,3,27,746,1
2026-05-01T11:20:43.496000+00:00,1777634443496,1697914262988,16.96,68.87,460,PEN_MOVE,107,104,3,27,746,1
2026-05-01T11:20:43.496000+00:00,1777634443496,1697914263000,16.89,68.87,458,PEN_MOVE,107,111,3,27,746,1
2026-05-01T11:20:43.496000+00:00,1777634443496,1697914263011,16.82,68.87,454,PEN_MOVE,108,111,3,27,746,1
2026-05-01T11:20:43.497000+00:00,1777634443497,1697914263023,16.75,68.88,451,PEN_MOVE,107,104,3,27,746,1
2026-05-01T11:20:43.497000+00:00,1777634443497,1697914263035,16.7,68.9,444,PEN_MOVE,107,111,3,27,746,1
2026-05-01T11:20:43.528000+00:00,1777634443528,1697914263046,16.66,68.94,436,PEN_MOVE,106,104,3,27,746,1
2026-05-01T11:20:43.529000+00:00,1777634443529,1697914263058,16.62,69.02,432,PEN_MOVE,107,104,3,27,746,1
2026-05-01T11:20:43.529000+00:00,1777634443529,1697914263069,16.57,69.14,429,PEN_MOVE,105,111,3,27,746,1
2026-05-01T11:20:43.554000+00:00,1777634443554,1697914263080,16.53,69.27,426,PEN_MOVE,106,113,3,27,746,1
2026-05-01T11:20:43.555000+00:00,1777634443555,1697914263092,16.5,69.39,424,PEN_MOVE,106,112,3,27,746,1
2026-05-01T11:20:43.555000+00:00,1777634443555,1697914263104,16.5,69.46,424,PEN_MOVE,105,114,3,27,746,1
2026-05-01T11:20:43.584000+00:00,1777634443584,1697914263116,16.5,69.51,427,PEN_MOVE,106,114,3,27,746,1
2026-05-01T11:20:43.584000+00:00,1777634443584,1697914263126,16.52,69.55,429,PEN_MOVE,105,111,3,27,746,1
2026-05-01T11:20:43.614000+00:00,1777634443614,1697914263149,16.56,69.59,432,PEN_MOVE,105,114,3,27,746,1
2026-05-01T11:20:43.615000+00:00,1777634443615,1697914263161,16.61,69.61,434,PEN_MOVE,109,115,3,27,746,1
2026-05-01T11:20:43.643000+00:00,1777634443643,1697914263173,16.68,69.64,435,PEN_MOVE,105,114,3,27,746,1
2026-05-01T11:20:43.645000+00:00,1777634443645,1697914263184,16.76,69.65,438,PEN_MOVE,105,115,3,27,746,1
2026-05-01T11:20:43.646000+00:00,1777634443646,1697914263196,16.88,69.68,439,PEN_MOVE,105,114,3,27,746,1
2026-05-01T11:20:43.674000+00:00,1777634443674,1697914263208,16.98,69.69,439,PEN_MOVE,108,113,3,27,746,1
