local_ts,local_ts_ms,timestamp,x,y,pressure,dot_type,tilt_x,tilt_y,section,owner,note,page
2026-05-06T16:56:53.738000+00:00,1778086613738,1698366437130,-1,-1,0,PEN_DOWN,0,0,-1,-1,-1,-1
2026-05-06T16:56:53.741000+00:00,1778086613741,1698366437155,12.46,49.04,209,PEN_MOVE,103,83,3,27,746,3
2026-05-06T16:56:53.768000+00:00,1778086613768,1698366437213,12.49,49.06,340,PEN_MOVE,103,80,3,27,746,3
2026-05-06T16:56:53.797000+00:00,1778086613797,1698366437248,12.53,49.1,446,PEN_MOVE,104,82,3,27,746,3
2026-05-06T16:56:53.827000+00:00,1778086613827,1698366437259,12.54,49.14,460,PEN_MOVE,103,82,3,27,746,3
2026-05-06T16:56:53.828000+00:00,1778086613828,1698366437270,12.55,49.18,474,PEN_MOVE,103,83,3,27,746,3
2026-05-06T16:56:53.857000+00:00,1778086613857,1698366437282,12.56,49.23,477,PEN_MOVE,103,82,3,27,746,3
2026-05-06T16:56:53.858000+00:00,1778086613858,1698366437293,12.57,49.32,474,PEN_MOVE,107,84,3,27,746,3
2026-05-06T16:56:53.859000+00:00,1778086613859,1698366437305,12.59,49.42,470,PEN_MOVE,107,83,3,27,746,3
2026-05-06T16:56:53.887000+00:00,1778086613887,1698366437317,12.59,49.51,467,PEN_MOVE,106,83,3,27,746,3
2026-05-06T16:56:53.888000+00:00,1778086613888,1698366437328,12.6,49.64,464,PEN_MOVE,106,83,3,27,746,3
2026-05-06T16:56:53.890000+00:00,1778086613890,1698366437340,12.6,49.75,463,PEN_MOVE,106,84,3,27,746,3
2026-05-06T16:56:53.919000+00:00,1778086613919,1698366437350,12.61,49.88,461,PEN_MOVE,106,83,3,27,746,3
2026-05-06T16:56:53.919000+00:00,1778086613919,1698366437363,12.61,50.03,460,PEN_MOVE,106,83,3,27,746,3
2026-05-06T16:56:53.947000+00:00,1778086613947,1698366437375,12.61,50.16,457,PEN_MOVE,105,86,3,27,746,3
2026-05-06T16:56:53.948000+00:00,1778086613948,1698366437386,12.61,50.29,456,PEN_MOVE,105,87,3,27,746,3
2026-05-06T16:56:53.948000+00:00,1778086613948,1698366437398,12.61,50.4,454,PEN_MOVE,106,87,3,27,746,3
2026-05-06T16:56:53.977000+00:00,1778086613977,1698366437409,12.6,50.47,453,PEN_MOVE,106,87,3,27,746,3
2026-05-06T16:56:53.978000+00:00,1778086613978,1698366437421,12.59,50.54,453,PEN_MOVE,107,87,3,27,746,3
2026-05-06T16:56:54.007000+00:00,1778086614007,1698366437432,12.59,50.6,453,PEN_MOVE,107,88,3,27,746,3
2026-05-06T16:56:54.009000+00:00,1778086614009,1698366437444,12.58,50.66,453,PEN_MOVE,107,86,3,27,746,3
2026-05-06T16:56:54.009000+00:00,1778086614009,1698366437456,12.58,50.73,453,PEN_MOVE,107,86,3,27,746,3
2026-05-06T16:56:54.037000+00:00,1778086614037,1698366437467,12.58,50.79,453,PEN_MOVE,105,86,3,27,746,3
2026-05-06T16:56:54.038000+00:00,1778086614038,1698366437478,12.58,50.86,453,PEN_MOVE,106,89,3,27,746,3
2026-05-06T16:56:54.039000+00:00,1778086614039,1698366437489,12.58,50.91,455,PEN_MOVE,106,88,3,27,746,3
2026-05-06T16:56:54.068000+00:00,1778086614068,1698366437502,12.58,50.95,485,PEN_MOVE,106,85,3,27,746,3
2026-05-06T16:56:54.069000+00:00,1778086614069,1698366437513,12.58,51.0,482,PEN_MOVE,106,86,3,27,746,3
2026-05-06T16:56:54.100000+00:00,1778086614100,1698366437525,12.58,51.06,480,PEN_MOVE,105,89,3,27,746,3
2026-05-06T16:56:54.101000+00:00,1778086614101,1698366437536,12.58,51.12,478,PEN_MOVE,105,89,3,27,746,3
2026-05-06T16:56:54.101000+00:00,1778086614101,1698366437548,12.57,51.18,477,PEN_MOVE,105,88,3,27,746,3
2026-05-06T16:56:54.129000+00:00,1778086614129,1698366437560,12.57,51.23,477,PEN_MOVE,105,87,3,27,746,3
2026-05-06T16:56:54.130000+00:00,1778086614130,1698366437571,12.57,51.28,477,PEN_MOVE,105,87,3,27,746,3
2026-05-06T16:56:54.157000+00:00,1778086614157,1698366437583,12.57,51.31,475,PEN_MOVE,105,85,3,27,746,3
2026-05-06T16:56:54.158000+00:00,1778086614158,1698366437605,12.57,51.34,473,PEN_MOVE,105,88,3,27,746,3
2026-05-06T16:56:54.217000+00:00,1778086614217,1698366437664,12.57,51.36,295,PEN_MOVE,105,85,3,27,746,3
2026-05-06T16:56:54.247000+00:00,1778086614247,1698366437687,12.54,51.35,1,PEN_MOVE,104,83,3,27,746,3
2026-05-06T16:56:54.248000+00:00,1778086614248,1698366437687,12.54,51.35,1,PEN_UP,104,83,3,27,746,3
2026-05-06T16:56:54.548000+00:00,1778086614548,1698366437940,-1,-1,0,PEN_DOWN,0,0,3,27,746,3
2026-05-06T16:56:54.549000+00:00,1778086614549,1698366437963,13.27,49.4,233,PEN_MOVE,107,87,3,27,746,3
2026-05-06T16:56:54.549000+00:00,1778086614549,1698366437987,13.3,49.41,341,PEN_MOVE,107,87,3,27,746,3
2026-05-06T16:56:54.608000+00:00,1778086614608,1698366438033,13.33,49.45,434,PEN_MOVE,104,89,3,27,746,3
2026-05-06T16:56:54.609000+00:00,1778086614609,1698366438044,13.34,49.49,450,PEN_MOVE,105,89,3,27,746,3
2026-05-06T16:56:54.610000+00:00,1778086614610,1698366438056,13.35,49.56,464,PEN_MOVE,104,88,3,27,746,3
2026-05-06T16:56:54.640000+00:00,1778086614640,1698366438068,13.37,49.66,460,PEN_MOVE,103,90,3,27,746,3
2026-05-06T16:56:54.641000+00:00,1778086614641,1698366438079,13.38,49.78,470,PEN_MOVE,107,88,3,27,746,3
2026-05-06T16:56:54.641000+00:00,1778086614641,1698366438091,13.39,49.93,476,PEN_MOVE,107,88,3,27,746,3
2026-05-06T16:56:54.668000+00:00,1778086614668,1698366438102,13.4,50.08,482,PEN_MOVE,107,89,3,27,746,3
2026-05-06T16:56:54.698000+00:00,1778086614698,1698366438114,13.4,50.23,481,PEN_MOVE,107,88,3,27,746,3
2026-05-06T16:56:54.698000+00:00,1778086614698,1698366438125,13.41,50.37,479,PEN_MOVE,106,89,3,27,746,3
2026-05-06T16:56:54.699000+00:00,1778086614699,1698366438137,13.41,50.54,480,PEN_MOVE,106,88,3,27,746,3
2026-05-06T16:56:54.699000+00:00,1778086614699,1698366438148,13.41,50.68,478,PEN_MOVE,106,91,3,27,746,3
2026-05-06T16:56:54.728000+00:00,1778086614728,1698366438160,13.4,50.8,479,PEN_MOVE,106,88,3,27,746,3
2026-05-06T16:56:54.729000+00:00,1778086614729,1698366438171,13.4,50.89,478,PEN_MOVE,107,89,3,27,746,3
2026-05-06T16:56:54.758000+00:00,1778086614758,1698366438183,13.39,50.96,478,PEN_MOVE,106,92,3,27,746,3
2026-05-06T16:56:54.758000+00:00,1778086614758,1698366438194,13.39,51.0,478,PEN_MOVE,106,91,3,27,746,3
2026-05-06T16:56:54.759000+00:00,1778086614759,1698366438206,13.39,51.05,478,PEN_MOVE,106,89,3,27,746,3
2026-05-06T16:56:54.788000+00:00,1778086614788,1698366438218,13.39,51.1,478,PEN_MOVE,106,92,3,27,746,3
2026-05-06T16:56:54.789000+00:00,1778086614789,1698366438229,13.39,51.15,478,PEN_MOVE,105,93,3,27,746,3
2026-05-06T16:56:54.789000+00:00,1778086614789,1698366438241,13.39,51.19,477,PEN_MOVE,106,91,3,27,746,3
2026-05-06T16:56:54.818000+00:00,1778086614818,1698366438252,13.39,51.24,478,PEN_MOVE,106,92,3,27,746,3
2026-05-06T16:56:54.819000+00:00,1778086614819,1698366438264,13.4,51.3,478,PEN_MOVE,105,90,3,27,746,3
2026-05-06T16:56:54.848000+00:00,1778086614848,1698366438275,13.4,51.38,477,PEN_MOVE,106,91,3,27,746,3
2026-05-06T16:56:54.849000+00:00,1778086614849,1698366438287,13.4,51.44,476,PEN_MOVE,106,91,3,27,746,3
2026-05-06T16:56:54.849000+00:00,1778086614849,1698366438299,13.4,51.49,474,PEN_MOVE,106,92,3,27,746,3
2026-05-06T16:56:54.878000+00:00,1778086614878,1698366438310,13.4,51.53,473,PEN_MOVE,106,92,3,27,746,3
2026-05-06T16:56:54.908000+00:00,1778086614908,1698366438333,13.4,51.56,470,PEN_MOVE,105,91,3,27,746,3
2026-05-06T16:56:54.968000+00:00,1778086614968,1698366438391,13.39,51.59,450,PEN_MOVE,105,90,3,27,746,3
2026-05-06T16:56:54.969000+00:00,1778086614969,1698366438414,13.39,51.59,247,PEN_MOVE,105,90,3,27,746,3
2026-05-06T16:56:54.998000+00:00,1778086614998,1698366438414,13.39,51.59,247,PEN_UP,105,90,3,27,746,3
2026-05-06T16:56:55.238000+00:00,1778086615238,1698366438647,-1,-1,0,PEN_DOWN,0,0,3,27,746,3
2026-05-06T16:56:55.238000+00:00,1778086615238,1698366438671,12.69,50.74,217,PEN_MOVE,106,85,3,27,746,3
2026-05-06T16:56:55.268000+00:00,1778086615268,1698366438694,12.74,50.75,280,PEN_MOVE,106,85,3,27,746,3
2026-05-06T16:56:55.269000+00:00,1778086615269,1698366438705,12.77,50.75,288,PEN_MOVE,107,86,3,27,746,3
2026-05-06T16:56:55.270000+00:00,1778086615270,1698366438717,12.81,50.75,289,PEN_MOVE,106,86,3,27,746,3
2026-05-06T16:56:55.299000+00:00,1778086615299,1698366438728,12.87,50.76,289,PEN_MOVE,106,85,3,27,746,3
2026-05-06T16:56:55.299000+00:00,1778086615299,1698366438740,12.96,50.76,293,PEN_MOVE,107,84,3,27,746,3
2026-05-06T16:56:55.327000+00:00,1778086615327,1698366438751,13.05,50.76,292,PEN_MOVE,107,85,3,27,746,3
2026-05-06T16:56:55.329000+00:00,1778086615329,1698366438763,13.12,50.76,290,PEN_MOVE,107,86,3,27,746,3
2026-05-06T16:56:55.329000+00:00,1778086615329,1698366438775,13.18,50.76,291,PEN_MOVE,107,86,3,27,746,3
