local_ts,local_ts_ms,timestamp,x,y,pressure,dot_type,tilt_x,tilt_y,section,owner,note,page
2026-05-08T14:33:27.364000+00:00,1778250807364,1698530632315,-1,-1,0,PEN_DOWN,0,0,-1,-1,-1,-1
2026-05-08T14:33:27.367000+00:00,1778250807367,1698530632337,12.86,24.05,283,PEN_MOVE,112,111,3,27,746,4
2026-05-08T14:33:27.393000+00:00,1778250807393,1698530632383,12.89,24.04,401,PEN_MOVE,111,111,3,27,746,4
2026-05-08T14:33:27.409000+00:00,1778250807409,1698530632406,12.91,24.09,430,PEN_MOVE,111,111,3,27,746,4
2026-05-08T14:33:27.424000+00:00,1778250807424,1698530632418,12.94,24.2,460,PEN_MOVE,110,112,3,27,746,4
2026-05-08T14:33:27.439000+00:00,1778250807439,1698530632429,12.97,24.43,460,PEN_MOVE,111,109,3,27,746,4
2026-05-08T14:33:27.440000+00:00,1778250807440,1698530632442,12.99,24.62,482,PEN_MOVE,110,109,3,27,746,4
2026-05-08T14:33:27.454000+00:00,1778250807454,1698530632454,13.01,24.87,479,PEN_MOVE,110,111,3,27,746,4
2026-05-08T14:33:27.469000+00:00,1778250807469,1698530632465,13.02,25.12,477,PEN_MOVE,109,110,3,27,746,4
2026-05-08T14:33:27.483000+00:00,1778250807483,1698530632476,13.03,25.28,473,PEN_MOVE,109,109,3,27,746,4
2026-05-08T14:33:27.498000+00:00,1778250807498,1698530632487,13.03,25.47,472,PEN_MOVE,110,110,3,27,746,4
2026-05-08T14:33:27.498000+00:00,1778250807498,1698530632500,13.04,25.59,471,PEN_MOVE,109,110,3,27,746,4
2026-05-08T14:33:27.513000+00:00,1778250807513,1698530632511,13.04,25.68,470,PEN_MOVE,119,110,3,27,746,4
2026-05-08T14:33:27.528000+00:00,1778250807528,1698530632523,13.05,25.75,472,PEN_MOVE,120,110,3,27,746,4
2026-05-08T14:33:27.543000+00:00,1778250807543,1698530632535,13.06,25.83,472,PEN_MOVE,108,109,3,27,746,4
2026-05-08T14:33:27.543000+00:00,1778250807543,1698530632546,13.07,25.9,470,PEN_MOVE,120,109,3,27,746,4
2026-05-08T14:33:27.558000+00:00,1778250807558,1698530632555,13.08,25.94,466,PEN_MOVE,120,110,3,27,746,4
2026-05-08T14:33:27.603000+00:00,1778250807603,1698530632604,13.06,25.96,247,PEN_MOVE,119,110,3,27,746,4
2026-05-08T14:33:27.618000+00:00,1778250807618,1698530632616,13.04,25.96,75,PEN_MOVE,109,110,3,27,746,4
2026-05-08T14:33:27.618000+00:00,1778250807618,1698530632616,13.04,25.96,75,PEN_UP,109,110,3,27,746,4
2026-05-08T14:33:27.797000+00:00,1778250807797,1698530632767,-1,-1,0,PEN_DOWN,0,0,3,27,746,4
2026-05-08T14:33:27.798000+00:00,1778250807798,1698530632792,12.19,25.37,324,PEN_MOVE,119,116,3,27,746,4
2026-05-08T14:33:27.827000+00:00,1778250807827,1698530632825,12.23,25.38,433,PEN_MOVE,118,115,3,27,746,4
2026-05-08T14:33:27.872000+00:00,1778250807872,1698530632849,12.28,25.38,429,PEN_MOVE,110,116,3,27,746,4
2026-05-08T14:33:27.873000+00:00,1778250807873,1698530632861,12.35,25.4,424,PEN_MOVE,118,115,3,27,746,4
2026-05-08T14:33:27.873000+00:00,1778250807873,1698530632871,12.48,25.41,420,PEN_MOVE,119,113,3,27,746,4
2026-05-08T14:33:27.888000+00:00,1778250807888,1698530632883,12.68,25.42,411,PEN_MOVE,118,112,3,27,746,4
2026-05-08T14:33:27.903000+00:00,1778250807903,1698530632895,12.9,25.41,318,PEN_MOVE,108,112,3,27,746,4
2026-05-08T14:33:27.918000+00:00,1778250807918,1698530632907,13.06,25.4,84,PEN_MOVE,120,110,3,27,746,4
2026-05-08T14:33:27.918000+00:00,1778250807918,1698530632907,13.06,25.4,84,PEN_UP,120,110,3,27,746,4
2026-05-08T14:33:28.128000+00:00,1778250808128,1698530633093,-1,-1,0,PEN_DOWN,0,0,3,27,746,4
2026-05-08T14:33:28.128000+00:00,1778250808128,1698530633115,13.56,25.7,270,PEN_MOVE,111,111,3,27,746,4
2026-05-08T14:33:28.158000+00:00,1778250808158,1698530633160,13.59,25.71,409,PEN_MOVE,111,111,3,27,746,4
2026-05-08T14:33:28.188000+00:00,1778250808188,1698530633184,13.62,25.71,400,PEN_MOVE,108,111,3,27,746,4
2026-05-08T14:33:28.205000+00:00,1778250808205,1698530633195,13.66,25.71,396,PEN_MOVE,108,112,3,27,746,4
2026-05-08T14:33:28.205000+00:00,1778250808205,1698530633206,13.73,25.71,394,PEN_MOVE,120,112,3,27,746,4
2026-05-08T14:33:28.219000+00:00,1778250808219,1698530633216,13.81,25.71,390,PEN_MOVE,109,111,3,27,746,4
2026-05-08T14:33:28.235000+00:00,1778250808235,1698530633229,13.91,25.69,390,PEN_MOVE,110,110,3,27,746,4
2026-05-08T14:33:28.249000+00:00,1778250808249,1698530633241,13.98,25.67,387,PEN_MOVE,110,109,3,27,746,4
2026-05-08T14:33:28.264000+00:00,1778250808264,1698530633253,14.03,25.63,387,PEN_MOVE,110,111,3,27,746,4
2026-05-08T14:33:28.264000+00:00,1778250808264,1698530633265,14.09,25.56,386,PEN_MOVE,109,110,3,27,746,4
2026-05-08T14:33:28.293000+00:00,1778250808293,1698530633275,14.16,25.48,384,PEN_MOVE,110,109,3,27,746,4
2026-05-08T14:33:28.294000+00:00,1778250808294,1698530633287,14.2,25.4,385,PEN_MOVE,109,110,3,27,746,4
2026-05-08T14:33:28.309000+00:00,1778250808309,1698530633298,14.23,25.32,384,PEN_MOVE,109,110,3,27,746,4
2026-05-08T14:33:28.310000+00:00,1778250808310,1698530633310,14.25,25.26,386,PEN_MOVE,110,110,3,27,746,4
2026-05-08T14:33:28.324000+00:00,1778250808324,1698530633322,14.26,25.19,386,PEN_MOVE,112,109,3,27,746,4
2026-05-08T14:33:28.339000+00:00,1778250808339,1698530633333,14.26,25.1,385,PEN_MOVE,110,110,3,27,746,4
2026-05-08T14:33:28.355000+00:00,1778250808355,1698530633345,14.26,25.05,389,PEN_MOVE,111,109,3,27,746,4
2026-05-08T14:33:28.355000+00:00,1778250808355,1698530633357,14.24,25.0,393,PEN_MOVE,111,110,3,27,746,4
2026-05-08T14:33:28.369000+00:00,1778250808369,1698530633366,14.22,24.95,393,PEN_MOVE,112,110,3,27,746,4
2026-05-08T14:33:28.384000+00:00,1778250808384,1698530633378,14.17,24.91,402,PEN_MOVE,112,110,3,27,746,4
2026-05-08T14:33:28.412000+00:00,1778250808412,1698530633390,14.09,24.88,405,PEN_MOVE,111,111,3,27,746,4
2026-05-08T14:33:28.413000+00:00,1778250808413,1698530633402,13.98,24.87,406,PEN_MOVE,110,113,3,27,746,4
2026-05-08T14:33:28.413000+00:00,1778250808413,1698530633414,13.88,24.88,444,PEN_MOVE,111,112,3,27,746,4
2026-05-08T14:33:28.429000+00:00,1778250808429,1698530633426,13.8,24.9,451,PEN_MOVE,110,113,3,27,746,4
2026-05-08T14:33:28.444000+00:00,1778250808444,1698530633438,13.74,24.99,445,PEN_MOVE,109,112,3,27,746,4
2026-05-08T14:33:28.459000+00:00,1778250808459,1698530633449,13.66,25.19,442,PEN_MOVE,111,112,3,27,746,4
2026-05-08T14:33:28.459000+00:00,1778250808459,1698530633460,13.61,25.38,438,PEN_MOVE,110,113,3,27,746,4
2026-05-08T14:33:28.474000+00:00,1778250808474,1698530633471,13.61,25.54,437,PEN_MOVE,109,113,3,27,746,4
2026-05-08T14:33:28.489000+00:00,1778250808489,1698530633483,13.63,25.7,439,PEN_MOVE,109,112,3,27,746,4
2026-05-08T14:33:28.504000+00:00,1778250808504,1698530633495,13.67,25.78,438,PEN_MOVE,109,112,3,27,746,4
2026-05-08T14:33:28.505000+00:00,1778250808505,1698530633507,13.77,25.87,439,PEN_MOVE,110,112,3,27,746,4
2026-05-08T14:33:28.519000+00:00,1778250808519,1698530633518,13.87,25.92,436,PEN_MOVE,120,112,3,27,746,4
2026-05-08T14:33:28.534000+00:00,1778250808534,1698530633530,13.97,25.96,438,PEN_MOVE,108,112,3,27,746,4
2026-05-08T14:33:28.562000+00:00,1778250808562,1698530633541,14.11,25.98,438,PEN_MOVE,120,111,3,27,746,4
2026-05-08T14:33:28.564000+00:00,1778250808564,1698530633552,14.26,25.99,434,PEN_MOVE,109,110,3,27,746,4
2026-05-08T14:33:28.564000+00:00,1778250808564,1698530633563,14.39,25.98,425,PEN_MOVE,119,109,3,27,746,4
2026-05-08T14:33:28.579000+00:00,1778250808579,1698530633576,14.47,25.95,418,PEN_MOVE,120,109,3,27,746,4
2026-05-08T14:33:28.594000+00:00,1778250808594,1698530633588,14.53,25.92,415,PEN_MOVE,111,108,3,27,746,4
