local_ts,local_ts_ms,timestamp,x,y,pressure,dot_type,tilt_x,tilt_y,section,owner,note,page
2026-05-06T17:29:53.951000+00:00,1778088593951,1698368417755,-1,-1,0,PEN_DOWN,0,0,-1,-1,-1,-1
2026-05-06T17:29:53.954000+00:00,1778088593954,1698368417781,12.88,57.87,210,PEN_MOVE,120,126,3,27,746,3
2026-05-06T17:29:53.981000+00:00,1778088593981,1698368417815,12.9,57.88,404,PEN_MOVE,109,126,3,27,746,3
2026-05-06T17:29:54.025000+00:00,1778088594025,1698368417850,12.93,57.88,523,PEN_MOVE,108,127,3,27,746,3
2026-05-06T17:29:54.071000+00:00,1778088594071,1698368417896,12.96,57.89,579,PEN_MOVE,109,126,3,27,746,3
2026-05-06T17:29:54.115000+00:00,1778088594115,1698368417942,13.0,57.87,570,PEN_MOVE,109,126,3,27,746,3
2026-05-06T17:29:54.132000+00:00,1778088594132,1698368417965,13.03,57.85,549,PEN_MOVE,110,126,3,27,746,3
2026-05-06T17:29:54.177000+00:00,1778088594177,1698368417988,13.1,57.81,537,PEN_MOVE,119,126,3,27,746,3
2026-05-06T17:29:54.178000+00:00,1778088594178,1698368418000,13.19,57.76,528,PEN_MOVE,109,126,3,27,746,3
2026-05-06T17:29:54.178000+00:00,1778088594178,1698368418011,13.29,57.68,522,PEN_MOVE,111,126,3,27,746,3
2026-05-06T17:29:54.192000+00:00,1778088594192,1698368418023,13.4,57.58,518,PEN_MOVE,110,126,3,27,746,3
2026-05-06T17:29:54.206000+00:00,1778088594206,1698368418034,13.53,57.48,513,PEN_MOVE,111,126,3,27,746,3
2026-05-06T17:29:54.222000+00:00,1778088594222,1698368418046,13.63,57.39,509,PEN_MOVE,111,125,3,27,746,3
2026-05-06T17:29:54.223000+00:00,1778088594223,1698368418058,13.68,57.35,507,PEN_MOVE,118,125,3,27,746,3
2026-05-06T17:29:54.236000+00:00,1778088594236,1698368418069,13.71,57.31,506,PEN_MOVE,111,126,3,27,746,3
2026-05-06T17:29:54.250000+00:00,1778088594250,1698368418080,13.75,57.28,505,PEN_MOVE,119,125,3,27,746,3
2026-05-06T17:29:54.266000+00:00,1778088594266,1698368418092,13.79,57.26,504,PEN_MOVE,118,125,3,27,746,3
2026-05-06T17:29:54.281000+00:00,1778088594281,1698368418104,13.82,57.22,502,PEN_MOVE,110,125,3,27,746,3
2026-05-06T17:29:54.281000+00:00,1778088594281,1698368418116,13.85,57.18,502,PEN_MOVE,111,125,3,27,746,3
2026-05-06T17:29:54.296000+00:00,1778088594296,1698368418127,13.89,57.13,498,PEN_MOVE,111,125,3,27,746,3
2026-05-06T17:29:54.311000+00:00,1778088594311,1698368418138,13.93,57.08,493,PEN_MOVE,110,124,3,27,746,3
