local_ts,local_ts_ms,timestamp,x,y,pressure,dot_type,tilt_x,tilt_y,section,owner,note,page
2026-05-08T07:15:07.064000+00:00,1778224507064,1698504331490,-1,-1,0,PEN_DOWN,0,0,-1,-1,-1,-1
2026-05-08T07:15:07.065000+00:00,1778224507065,1698504331516,13.29,18.52,278,PEN_MOVE,56,108,3,27,746,4
2026-05-08T07:15:07.155000+00:00,1778224507155,1698504331586,13.32,18.58,444,PEN_MOVE,57,109,3,27,746,4
2026-05-08T07:15:07.156000+00:00,1778224507156,1698504331597,13.33,18.64,430,PEN_MOVE,58,109,3,27,746,4
2026-05-08T07:15:07.170000+00:00,1778224507170,1698504331609,13.33,18.77,429,PEN_MOVE,57,109,3,27,746,4
2026-05-08T07:15:07.184000+00:00,1778224507184,1698504331620,13.33,19.0,437,PEN_MOVE,59,109,3,27,746,4
2026-05-08T07:15:07.201000+00:00,1778224507201,1698504331632,13.32,19.17,446,PEN_MOVE,59,109,3,27,746,4
2026-05-08T07:15:07.201000+00:00,1778224507201,1698504331643,13.31,19.4,441,PEN_MOVE,59,110,3,27,746,4
2026-05-08T07:15:07.214000+00:00,1778224507214,1698504331655,13.31,19.52,437,PEN_MOVE,59,110,3,27,746,4
2026-05-08T07:15:07.229000+00:00,1778224507229,1698504331666,13.3,19.7,438,PEN_MOVE,65,110,3,27,746,4
2026-05-08T07:15:07.245000+00:00,1778224507245,1698504331678,13.3,19.84,440,PEN_MOVE,65,109,3,27,746,4
2026-05-08T07:15:07.245000+00:00,1778224507245,1698504331690,13.29,19.95,439,PEN_MOVE,65,109,3,27,746,4
2026-05-08T07:15:07.260000+00:00,1778224507260,1698504331701,13.29,20.05,438,PEN_MOVE,64,108,3,27,746,4
2026-05-08T07:15:07.275000+00:00,1778224507275,1698504331713,13.28,20.17,441,PEN_MOVE,65,109,3,27,746,4
2026-05-08T07:15:07.290000+00:00,1778224507290,1698504331725,13.27,20.28,440,PEN_MOVE,59,108,3,27,746,4
2026-05-08T07:15:07.305000+00:00,1778224507305,1698504331736,13.27,20.38,439,PEN_MOVE,65,109,3,27,746,4
2026-05-08T07:15:07.305000+00:00,1778224507305,1698504331748,13.27,20.46,438,PEN_MOVE,60,109,3,27,746,4
2026-05-08T07:15:07.320000+00:00,1778224507320,1698504331759,13.27,20.53,436,PEN_MOVE,60,108,3,27,746,4
2026-05-08T07:15:07.334000+00:00,1778224507334,1698504331770,13.27,20.57,437,PEN_MOVE,66,109,3,27,746,4
2026-05-08T07:15:07.350000+00:00,1778224507350,1698504331794,13.27,20.6,445,PEN_MOVE,67,109,3,27,746,4
2026-05-08T07:15:07.394000+00:00,1778224507394,1698504331840,13.24,20.62,103,PEN_MOVE,60,110,3,27,746,4
2026-05-08T07:15:07.395000+00:00,1778224507395,1698504331840,13.24,20.62,103,PEN_UP,60,110,3,27,746,4
2026-05-08T07:15:07.649000+00:00,1778224507649,1698504332067,-1,-1,0,PEN_DOWN,0,0,3,27,746,4
2026-05-08T07:15:07.649000+00:00,1778224507649,1698504332091,14.0,18.71,271,PEN_MOVE,60,109,3,27,746,4
2026-05-08T07:15:07.664000+00:00,1778224507664,1698504332114,14.02,18.68,362,PEN_MOVE,67,109,3,27,746,4
2026-05-08T07:15:07.693000+00:00,1778224507693,1698504332136,14.05,18.68,451,PEN_MOVE,67,108,3,27,746,4
2026-05-08T07:15:07.695000+00:00,1778224507695,1698504332148,14.06,18.71,469,PEN_MOVE,66,108,3,27,746,4
2026-05-08T07:15:07.709000+00:00,1778224507709,1698504332160,14.06,18.78,471,PEN_MOVE,66,108,3,27,746,4
2026-05-08T07:15:07.725000+00:00,1778224507725,1698504332171,14.06,18.94,457,PEN_MOVE,67,108,3,27,746,4
2026-05-08T07:15:07.740000+00:00,1778224507740,1698504332183,14.05,19.19,452,PEN_MOVE,67,108,3,27,746,4
2026-05-08T07:15:07.740000+00:00,1778224507740,1698504332194,14.03,19.43,451,PEN_MOVE,67,108,3,27,746,4
2026-05-08T07:15:07.755000+00:00,1778224507755,1698504332206,14.02,19.69,448,PEN_MOVE,61,108,3,27,746,4
2026-05-08T07:15:07.769000+00:00,1778224507769,1698504332217,14.0,19.92,448,PEN_MOVE,67,109,3,27,746,4
2026-05-08T07:15:07.785000+00:00,1778224507785,1698504332229,13.99,20.08,447,PEN_MOVE,61,109,3,27,746,4
