local_ts,local_ts_ms,timestamp,x,y,pressure,dot_type,tilt_x,tilt_y,section,owner,note,page
2026-05-01T13:19:55.109000+00:00,1777641595109,1697921414247,-1,-1,0,PEN_DOWN,0,0,-1,-1,-1,-1
2026-05-01T13:19:55.111000+00:00,1777641595111,1697921414270,20.59,29.86,162,PEN_MOVE,107,103,3,27,746,3
2026-05-01T13:19:55.198000+00:00,1777641595198,1697921414373,20.62,29.87,313,PEN_MOVE,105,103,3,27,746,3
2026-05-01T13:19:55.228000+00:00,1777641595228,1697921414396,20.65,29.87,316,PEN_MOVE,105,103,3,27,746,3
2026-05-01T13:19:55.230000+00:00,1777641595230,1697921414419,20.7,29.85,313,PEN_MOVE,105,104,3,27,746,3
2026-05-01T13:19:55.258000+00:00,1777641595258,1697921414431,20.73,29.83,320,PEN_MOVE,105,104,3,27,746,3
2026-05-01T13:19:55.259000+00:00,1777641595259,1697921414443,20.77,29.8,325,PEN_MOVE,106,103,3,27,746,3
2026-05-01T13:19:55.288000+00:00,1777641595288,1697921414454,20.81,29.74,324,PEN_MOVE,106,103,3,27,746,3
2026-05-01T13:19:55.289000+00:00,1777641595289,1697921414465,20.85,29.68,325,PEN_MOVE,107,111,3,27,746,3
2026-05-01T13:19:55.291000+00:00,1777641595291,1697921414477,20.9,29.61,330,PEN_MOVE,107,100,3,27,746,3
2026-05-01T13:19:55.321000+00:00,1777641595321,1697921414489,20.94,29.56,330,PEN_MOVE,107,102,3,27,746,3
2026-05-01T13:19:55.321000+00:00,1777641595321,1697921414500,20.99,29.52,328,PEN_MOVE,105,101,3,27,746,3
2026-05-01T13:19:55.321000+00:00,1777641595321,1697921414512,21.04,29.47,328,PEN_MOVE,105,100,3,27,746,3
2026-05-01T13:19:55.348000+00:00,1777641595348,1697921414523,21.07,29.39,328,PEN_MOVE,107,103,3,27,746,3
2026-05-01T13:19:55.349000+00:00,1777641595349,1697921414535,21.11,29.31,328,PEN_MOVE,108,111,3,27,746,3
2026-05-01T13:19:55.378000+00:00,1777641595378,1697921414546,21.15,29.25,328,PEN_MOVE,109,101,3,27,746,3
2026-05-01T13:19:55.380000+00:00,1777641595380,1697921414558,21.19,29.2,328,PEN_MOVE,109,103,3,27,746,3
2026-05-01T13:19:55.381000+00:00,1777641595381,1697921414569,21.22,29.16,328,PEN_MOVE,109,103,3,27,746,3
2026-05-01T13:19:55.408000+00:00,1777641595408,1697921414581,21.25,29.12,326,PEN_MOVE,110,104,3,27,746,3
2026-05-01T13:19:55.409000+00:00,1777641595409,1697921414592,21.28,29.07,326,PEN_MOVE,110,111,3,27,746,3
2026-05-01T13:19:55.438000+00:00,1777641595438,1697921414604,21.31,29.01,325,PEN_MOVE,106,104,3,27,746,3
2026-05-01T13:19:55.439000+00:00,1777641595439,1697921414615,21.34,28.94,325,PEN_MOVE,110,111,3,27,746,3
2026-05-01T13:19:55.440000+00:00,1777641595440,1697921414628,21.37,28.87,326,PEN_MOVE,107,103,3,27,746,3
2026-05-01T13:19:55.472000+00:00,1777641595472,1697921414639,21.4,28.81,325,PEN_MOVE,107,104,3,27,746,3
2026-05-01T13:19:55.472000+00:00,1777641595472,1697921414650,21.41,28.78,327,PEN_MOVE,106,111,3,27,746,3
2026-05-01T13:19:55.499000+00:00,1777641595499,1697921414685,21.42,28.75,327,PEN_MOVE,107,104,3,27,746,3
2026-05-01T13:19:55.619000+00:00,1777641595619,1697921414800,21.42,28.83,332,PEN_MOVE,110,103,3,27,746,3
2026-05-01T13:19:55.621000+00:00,1777641595621,1697921414812,21.42,28.97,332,PEN_MOVE,111,104,3,27,746,3
2026-05-01T13:19:55.648000+00:00,1777641595648,1697921414824,21.42,29.12,331,PEN_MOVE,110,102,3,27,746,3
2026-05-01T13:19:55.649000+00:00,1777641595649,1697921414835,21.41,29.28,330,PEN_MOVE,109,104,3,27,746,3
2026-05-01T13:19:55.678000+00:00,1777641595678,1697921414847,21.41,29.42,329,PEN_MOVE,108,104,3,27,746,3
2026-05-01T13:19:55.680000+00:00,1777641595680,1697921414858,21.41,29.6,329,PEN_MOVE,107,104,3,27,746,3
2026-05-01T13:19:55.681000+00:00,1777641595681,1697921414870,21.41,29.75,328,PEN_MOVE,106,111,3,27,746,3
2026-05-01T13:19:55.710000+00:00,1777641595710,1697921414881,21.4,29.91,328,PEN_MOVE,107,104,3,27,746,3
2026-05-01T13:19:55.711000+00:00,1777641595711,1697921414893,21.4,30.03,327,PEN_MOVE,106,104,3,27,746,3
2026-05-01T13:19:55.740000+00:00,1777641595740,1697921414904,21.4,30.13,326,PEN_MOVE,105,112,3,27,746,3
2026-05-01T13:19:55.741000+00:00,1777641595741,1697921414916,21.39,30.21,326,PEN_MOVE,105,111,3,27,746,3
