local_ts,local_ts_ms,timestamp,x,y,pressure,dot_type,tilt_x,tilt_y,section,owner,note,page
2026-05-11T07:54:05.763000+00:00,1778486045763,1698765872101,-1,-1,0,PEN_DOWN,0,0,-1,-1,-1,-1
2026-05-11T07:54:05.765000+00:00,1778486045765,1698765872126,12.13,31.28,160,PEN_MOVE,84,112,3,27,746,4
2026-05-11T07:54:05.809000+00:00,1778486045809,1698765872161,12.15,31.31,265,PEN_MOVE,83,112,3,27,746,4
2026-05-11T07:54:05.853000+00:00,1778486045853,1698765872207,12.16,31.35,311,PEN_MOVE,78,113,3,27,746,4
2026-05-11T07:54:05.882000+00:00,1778486045882,1698765872230,12.18,31.4,357,PEN_MOVE,84,114,3,27,746,4
2026-05-11T07:54:05.883000+00:00,1778486045883,1698765872242,12.19,31.43,368,PEN_MOVE,77,113,3,27,746,4
2026-05-11T07:54:05.898000+00:00,1778486045898,1698765872253,12.2,31.47,378,PEN_MOVE,78,112,3,27,746,4
2026-05-11T07:54:05.913000+00:00,1778486045913,1698765872265,12.2,31.54,377,PEN_MOVE,79,112,3,27,746,4
2026-05-11T07:54:05.928000+00:00,1778486045928,1698765872276,12.21,31.64,373,PEN_MOVE,78,112,3,27,746,4
2026-05-11T07:54:05.928000+00:00,1778486045928,1698765872288,12.21,31.74,372,PEN_MOVE,78,113,3,27,746,4
2026-05-11T07:54:05.944000+00:00,1778486045944,1698765872299,12.22,31.82,371,PEN_MOVE,84,112,3,27,746,4
2026-05-11T07:54:05.958000+00:00,1778486045958,1698765872311,12.22,31.89,371,PEN_MOVE,81,112,3,27,746,4
2026-05-11T07:54:05.973000+00:00,1778486045973,1698765872323,12.22,31.98,389,PEN_MOVE,80,112,3,27,746,4
2026-05-11T07:54:05.989000+00:00,1778486045989,1698765872334,12.22,32.15,386,PEN_MOVE,80,112,3,27,746,4
2026-05-11T07:54:05.989000+00:00,1778486045989,1698765872346,12.22,32.32,385,PEN_MOVE,80,113,3,27,746,4
2026-05-11T07:54:06.003000+00:00,1778486046003,1698765872357,12.21,32.42,383,PEN_MOVE,81,113,3,27,746,4
2026-05-11T07:54:06.018000+00:00,1778486046018,1698765872369,12.21,32.52,382,PEN_MOVE,81,112,3,27,746,4
2026-05-11T07:54:06.033000+00:00,1778486046033,1698765872380,12.2,32.64,380,PEN_MOVE,81,112,3,27,746,4
2026-05-11T07:54:06.034000+00:00,1778486046034,1698765872392,12.2,32.73,379,PEN_MOVE,81,111,3,27,746,4
2026-05-11T07:54:06.048000+00:00,1778486046048,1698765872404,12.2,32.83,378,PEN_MOVE,80,111,3,27,746,4
2026-05-11T07:54:06.063000+00:00,1778486046063,1698765872415,12.19,32.91,377,PEN_MOVE,81,112,3,27,746,4
2026-05-11T07:54:06.079000+00:00,1778486046079,1698765872427,12.19,32.99,377,PEN_MOVE,81,112,3,27,746,4
2026-05-11T07:54:06.079000+00:00,1778486046079,1698765872438,12.19,33.05,377,PEN_MOVE,79,112,3,27,746,4
2026-05-11T07:54:06.093000+00:00,1778486046093,1698765872449,12.19,33.1,376,PEN_MOVE,79,111,3,27,746,4
2026-05-11T07:54:06.109000+00:00,1778486046109,1698765872461,12.19,33.14,376,PEN_MOVE,81,111,3,27,746,4
